time	FADEC_LA_Corrected_N2_Speed
11:42:31:529	0.0
11:42:31:591	0.0
11:42:31:654	0.0
11:42:31:716	0.0
11:42:31:779	0.0
11:42:31:841	0.0
11:42:31:904	0.0
11:42:31:966	0.0
11:42:32:029	0.0
11:42:32:091	0.0
11:42:32:154	0.0
11:42:32:216	0.0
11:42:32:279	0.0
11:42:32:341	0.0
11:42:32:404	0.0
11:42:32:466	0.0
11:42:32:529	0.0
11:42:32:591	0.0
11:42:32:654	0.0
11:42:32:716	0.0
11:42:32:779	0.0
11:42:32:841	0.0
11:42:32:904	0.0
11:42:32:966	0.0
11:42:33:029	0.0
11:42:33:091	0.0
11:42:33:154	0.0
11:42:33:216	0.0
11:42:33:279	0.0
11:42:33:341	0.0
11:42:33:404	0.0
11:42:33:466	0.0
11:42:33:529	0.0
11:42:33:591	0.0
11:42:33:654	0.0
11:42:33:716	0.0
11:42:33:779	0.0
11:42:33:841	0.0
11:42:33:904	0.0
11:42:33:966	0.0
11:42:34:029	0.0
11:42:34:091	0.0
11:42:34:154	0.0
11:42:34:216	0.0
11:42:34:279	0.0
11:42:34:341	0.0
11:42:34:404	0.0
11:42:34:466	0.0
11:42:34:529	0.0
11:42:34:591	0.0
11:42:34:654	0.0
11:42:34:716	0.0
11:42:34:779	0.0
11:42:34:841	0.0
11:42:34:904	0.0
11:42:34:966	0.0
11:42:35:029	0.0
11:42:35:091	0.0
11:42:35:154	0.0
11:42:35:216	0.0
11:42:35:279	0.0
11:42:35:341	0.0
11:42:35:404	0.0
11:42:35:466	0.0
11:42:35:529	0.0
11:42:35:591	0.0
11:42:35:654	0.0
11:42:35:716	0.0
11:42:35:779	0.0
11:42:35:841	0.0
11:42:35:904	0.0
11:42:35:966	0.0
11:42:36:029	0.0
11:42:36:091	0.0
11:42:36:154	0.0
11:42:36:216	0.0
11:42:36:279	0.0
11:42:36:341	0.0
11:42:36:404	0.0
11:42:36:466	0.0
11:42:36:529	0.0
11:42:36:591	0.0
11:42:36:654	0.0
11:42:36:716	0.0
11:42:36:779	0.0
11:42:36:841	0.0
11:42:36:904	0.0
11:42:36:966	0.0
11:42:37:029	0.0
11:42:37:091	0.0
11:42:37:154	0.0
11:42:37:216	0.0
11:42:37:279	0.0
11:42:37:341	0.0
11:42:37:404	0.0
11:42:37:466	0.0
11:42:37:529	0.0
11:42:37:591	0.0
11:42:37:654	0.0
11:42:37:716	0.0
11:42:37:779	0.0
11:42:37:841	0.0
11:42:37:904	0.0
11:42:37:966	0.0
11:42:38:029	0.0
11:42:38:091	0.0
11:42:38:154	0.0
11:42:38:216	0.0
11:42:38:279	0.0
11:42:38:341	0.0
11:42:38:404	0.0
11:42:38:466	0.0
11:42:38:529	0.0
11:42:38:591	0.0
11:42:38:654	0.0
11:42:38:716	0.0
11:42:38:779	0.0
11:42:38:841	0.0
11:42:38:904	0.0
11:42:38:966	0.0
11:42:39:029	0.0
11:42:39:091	0.0
11:42:39:154	0.0
11:42:39:216	0.0
11:42:39:279	0.0
11:42:39:341	0.0
11:42:39:404	0.0
11:42:39:466	0.0
11:42:39:529	0.0
11:42:39:591	0.0
11:42:39:654	0.0
11:42:39:716	0.0
11:42:39:779	0.0
11:42:39:841	0.0
11:42:39:904	0.0
11:42:39:966	0.0
11:42:40:029	0.0
11:42:40:091	0.0
11:42:40:154	0.0
11:42:40:216	0.0
11:42:40:279	0.0
11:42:40:341	0.0
11:42:40:404	0.0
11:42:40:466	0.0
11:42:40:529	0.0
11:42:40:591	0.0
11:42:40:654	0.0
11:42:40:716	0.0
11:42:40:779	0.0
11:42:40:841	0.0
11:42:40:904	0.0
11:42:40:966	0.0
11:42:41:029	0.0
11:42:41:091	0.0
11:42:41:154	0.0
11:42:41:216	0.0
11:42:41:279	0.0
11:42:41:341	0.0
11:42:41:404	0.0
11:42:41:466	0.0
11:42:41:529	0.0
11:42:41:591	0.0
11:42:41:654	0.0
11:42:41:716	0.0
11:42:41:779	0.0
11:42:41:841	0.0
11:42:41:904	0.0
11:42:41:966	0.0
11:42:42:029	0.0
11:42:42:091	0.0
11:42:42:154	0.0
11:42:42:216	0.0
11:42:42:279	0.0
11:42:42:341	0.0
11:42:42:404	0.0
11:42:42:466	0.0
11:42:42:529	0.0
11:42:42:591	0.0
11:42:42:654	0.0
11:42:42:716	0.0
11:42:42:779	0.0
11:42:42:841	0.0
11:42:42:904	0.0
11:42:42:966	0.0
11:42:43:029	0.0
11:42:43:091	0.0
11:42:43:154	0.0
11:42:43:216	0.0
11:42:43:279	0.0
11:42:43:341	0.0
11:42:43:404	0.0
11:42:43:466	0.0
11:42:43:529	0.0
11:42:43:591	0.0
11:42:43:654	0.0
11:42:43:716	0.0
11:42:43:779	0.0
11:42:43:841	0.0
11:42:43:904	0.0
11:42:43:966	0.0
11:42:44:029	0.0
11:42:44:091	0.0
11:42:44:154	0.0
11:42:44:216	0.0
11:42:44:279	0.0
11:42:44:341	0.0
11:42:44:404	0.0
11:42:44:466	0.0
11:42:44:529	0.0
11:42:44:591	0.0
11:42:44:654	0.0
11:42:44:716	0.0
11:42:44:779	0.0
11:42:44:841	0.0
11:42:44:904	0.0
11:42:44:966	0.0
11:42:45:029	0.0
11:42:45:091	0.0
11:42:45:154	0.0
11:42:45:216	0.0
11:42:45:279	0.0
11:42:45:341	0.0
11:42:45:404	0.0
11:42:45:466	0.0
11:42:45:529	0.0
11:42:45:591	0.0
11:42:45:654	0.0
11:42:45:716	0.0
11:42:45:779	0.0
11:42:45:841	0.0
11:42:45:904	0.0
11:42:45:966	0.0
11:42:46:029	0.0
11:42:46:091	0.0
11:42:46:154	0.0
11:42:46:216	0.0
11:42:46:279	0.0
11:42:46:341	0.0
11:42:46:404	0.0
11:42:46:466	0.0
11:42:46:529	0.0
11:42:46:591	0.0
11:42:46:654	0.0
11:42:46:716	0.0
11:42:46:779	0.0
11:42:46:841	0.0
11:42:46:904	0.0
11:42:46:966	0.0
11:42:47:029	0.0
11:42:47:091	0.0
11:42:47:154	0.0
11:42:47:216	0.0
11:42:47:279	0.0
11:42:47:341	0.0
11:42:47:404	0.0
11:42:47:466	0.0
11:42:47:529	0.0
11:42:47:591	0.0
11:42:47:654	0.0
11:42:47:716	0.0
11:42:47:779	0.0
11:42:47:841	0.0
11:42:47:904	0.0
11:42:47:966	0.0
11:42:48:029	0.0
11:42:48:091	0.0
11:42:48:154	0.0
11:42:48:216	0.0
11:42:48:279	0.0
11:42:48:341	0.0
11:42:48:404	0.0
11:42:48:466	0.0
11:42:48:529	0.0
11:42:48:591	0.0
11:42:48:654	0.0
11:42:48:716	0.0
11:42:48:779	0.0
11:42:48:841	0.0
11:42:48:904	0.0
11:42:48:966	0.0
11:42:49:029	0.0
11:42:49:091	0.0
11:42:49:154	0.0
11:42:49:216	0.0
11:42:49:279	0.0
11:42:49:341	0.0
11:42:49:404	0.0
11:42:49:466	0.0
11:42:49:529	0.0
11:42:49:591	0.0
11:42:49:654	0.0
11:42:49:716	0.0
11:42:49:779	0.0
11:42:49:841	0.0
11:42:49:904	0.0
11:42:49:966	0.0
11:42:50:029	0.0
11:42:50:091	0.0
11:42:50:154	0.0
11:42:50:216	0.0
11:42:50:279	0.0
11:42:50:341	0.0
11:42:50:404	0.0
11:42:50:466	0.0
11:42:50:529	0.0
11:42:50:591	0.0
11:42:50:654	0.0
11:42:50:716	0.0
11:42:50:779	0.0
11:42:50:841	0.0
11:42:50:904	0.0
11:42:50:966	0.0
11:42:51:029	0.0
11:42:51:091	0.0
11:42:51:154	0.0
11:42:51:216	0.0
11:42:51:279	0.0
11:42:51:341	0.0
11:42:51:404	0.0
11:42:51:466	0.0
11:42:51:529	0.0
11:42:51:591	0.0
11:42:51:654	0.0
11:42:51:716	0.0
11:42:51:779	0.0
11:42:51:841	0.0
11:42:51:904	0.0
11:42:51:966	0.0
11:42:52:029	0.0
11:42:52:091	0.0
11:42:52:154	0.0
11:42:52:216	0.0
11:42:52:279	0.0
11:42:52:341	0.0
11:42:52:404	0.0
11:42:52:466	0.0
11:42:52:529	0.0
11:42:52:591	0.0
11:42:52:654	0.0
11:42:52:716	0.0
11:42:52:779	0.0
11:42:52:841	0.0
11:42:52:904	0.0
11:42:52:966	0.0
11:42:53:029	0.0
11:42:53:091	0.0
11:42:53:154	0.0
11:42:53:216	0.0
11:42:53:279	0.0
11:42:53:341	0.0
11:42:53:404	0.0
11:42:53:466	0.0
11:42:53:529	0.0
11:42:53:591	0.0
11:42:53:654	0.0
11:42:53:716	0.0
11:42:53:779	0.0
11:42:53:841	0.0
11:42:53:904	0.0
11:42:53:966	0.0
11:42:54:029	0.0
11:42:54:091	0.0
11:42:54:154	0.0
11:42:54:216	0.0
11:42:54:279	0.0
11:42:54:341	0.0
11:42:54:404	0.0
11:42:54:466	0.0
11:42:54:529	0.0
11:42:54:591	0.0
11:42:54:654	0.0
11:42:54:716	0.0
11:42:54:779	0.0
11:42:54:841	0.0
11:42:54:904	0.0
11:42:54:966	0.0
11:42:55:029	0.0
11:42:55:091	0.0
11:42:55:154	0.0
11:42:55:216	0.0
11:42:55:279	0.0
11:42:55:341	0.0
11:42:55:404	0.0
11:42:55:466	0.0
11:42:55:529	0.0
11:42:55:591	0.0
11:42:55:654	0.0
11:42:55:716	0.0
11:42:55:779	0.0
11:42:55:841	0.0
11:42:55:904	0.0
11:42:55:966	0.0
11:42:56:029	0.0
11:42:56:091	0.0
11:42:56:154	0.0
11:42:56:216	0.0
11:42:56:279	0.0
11:42:56:341	0.0
11:42:56:404	0.0
11:42:56:466	0.0
11:42:56:529	0.0
11:42:56:591	0.0
11:42:56:654	0.0
11:42:56:716	0.0
11:42:56:779	0.0
11:42:56:841	0.0
11:42:56:904	0.0
11:42:56:966	0.0
11:42:57:029	0.0
11:42:57:091	0.0
11:42:57:154	0.0
11:42:57:216	0.0
11:42:57:279	0.0
11:42:57:341	0.0
11:42:57:404	0.0
11:42:57:466	0.0
11:42:57:529	0.0
11:42:57:591	0.0
11:42:57:654	0.0
11:42:57:716	0.0
11:42:57:779	0.0
11:42:57:841	0.0
11:42:57:904	0.0
11:42:57:966	0.0
11:42:58:029	0.0
11:42:58:091	0.0
11:42:58:154	0.0
11:42:58:216	0.0
11:42:58:279	0.0
11:42:58:341	0.0
11:42:58:404	0.0
11:42:58:466	0.0
11:42:58:529	0.0
11:42:58:591	0.0
11:42:58:654	0.0
11:42:58:716	0.0
11:42:58:779	0.0
11:42:58:841	0.0
11:42:58:904	0.0
11:42:58:966	0.0
11:42:59:029	0.0
11:42:59:091	0.0
11:42:59:154	0.0
11:42:59:216	0.0
11:42:59:279	0.0
11:42:59:341	0.0
11:42:59:404	0.0
11:42:59:466	0.0
11:42:59:529	0.0
11:42:59:591	0.0
11:42:59:654	0.0
11:42:59:716	0.0
11:42:59:779	0.0
11:42:59:841	0.0
11:42:59:904	0.0
11:42:59:966	0.0
11:43:00:029	0.0
11:43:00:091	0.0
11:43:00:154	0.0
11:43:00:216	0.0
11:43:00:279	0.0
11:43:00:341	0.0
11:43:00:404	0.0
11:43:00:466	0.0
11:43:00:529	0.0
11:43:00:591	0.0
11:43:00:654	0.0
11:43:00:716	0.0
11:43:00:779	0.0
11:43:00:841	0.0
11:43:00:904	0.0
11:43:00:966	0.0
11:43:01:029	0.0
11:43:01:091	0.0
11:43:01:154	0.0
11:43:01:216	0.0
11:43:01:279	0.0
11:43:01:341	0.0
11:43:01:404	0.0
11:43:01:466	0.0
11:43:01:529	0.0
11:43:01:591	0.0
11:43:01:654	0.0
11:43:01:716	0.0
11:43:01:779	0.0
11:43:01:841	0.0
11:43:01:904	0.0
11:43:01:966	0.0
11:43:02:029	0.0
11:43:02:091	0.0
11:43:02:154	0.0
11:43:02:216	0.0
11:43:02:279	0.0
11:43:02:341	0.0
11:43:02:404	0.0
11:43:02:466	0.0
11:43:02:529	0.0
11:43:02:591	0.0
11:43:02:654	0.0
11:43:02:716	0.0
11:43:02:779	0.0
11:43:02:841	0.0
11:43:02:904	0.0
11:43:02:966	0.0
11:43:03:029	0.0
11:43:03:091	0.0
11:43:03:154	0.0
11:43:03:216	0.0
11:43:03:279	0.0
11:43:03:341	0.0
11:43:03:404	0.0
11:43:03:466	0.0
11:43:03:529	0.0
11:43:03:591	0.0
11:43:03:654	0.0
11:43:03:716	0.0
11:43:03:779	0.0
11:43:03:841	0.0
11:43:03:904	0.0
11:43:03:966	0.0
11:43:04:029	0.0
11:43:04:091	0.0
11:43:04:154	0.0
11:43:04:216	0.0
11:43:04:279	0.0
11:43:04:341	0.0
11:43:04:404	0.0
11:43:04:466	0.0
11:43:04:529	0.0
11:43:04:591	0.0
11:43:04:654	0.0
11:43:04:716	0.0
11:43:04:779	0.0
11:43:04:841	0.0
11:43:04:904	0.0
11:43:04:966	0.0
11:43:05:029	0.0
11:43:05:091	0.0
11:43:05:154	0.0
11:43:05:216	0.0
11:43:05:279	0.0
11:43:05:341	0.0
11:43:05:404	0.0
11:43:05:466	0.0
11:43:05:529	0.0
11:43:05:591	0.0
11:43:05:654	0.0
11:43:05:716	0.0
11:43:05:779	0.0
11:43:05:841	0.0
11:43:05:904	0.0
11:43:05:966	0.0
11:43:06:029	0.0
11:43:06:091	0.0
11:43:06:154	0.0
11:43:06:216	0.0
11:43:06:279	0.0
11:43:06:341	0.0
11:43:06:404	0.0
11:43:06:466	0.0
11:43:06:529	0.0
11:43:06:591	0.0
11:43:06:654	0.0
11:43:06:716	0.0
11:43:06:779	0.0
11:43:06:841	0.0
11:43:06:904	0.0
11:43:06:966	0.0
11:43:07:029	0.0
11:43:07:091	0.0
11:43:07:154	0.0
11:43:07:216	0.0
11:43:07:279	0.0
11:43:07:341	0.0
11:43:07:404	0.0
11:43:07:466	0.0
11:43:07:529	0.0
11:43:07:591	0.0
11:43:07:654	0.0
11:43:07:716	0.0
11:43:07:779	0.0
11:43:07:841	0.0
11:43:07:904	0.0
11:43:07:966	0.0
11:43:08:029	0.0
11:43:08:091	0.0
11:43:08:154	0.0
11:43:08:216	0.0
11:43:08:279	0.0
11:43:08:341	0.0
11:43:08:404	0.0
11:43:08:466	0.0
11:43:08:529	0.0
11:43:08:591	0.0
11:43:08:654	0.0
11:43:08:716	0.0
11:43:08:779	0.0
11:43:08:841	0.0
11:43:08:904	0.0
11:43:08:966	0.0
11:43:09:029	0.0
11:43:09:091	0.0
11:43:09:154	0.0
11:43:09:216	0.0
11:43:09:279	0.0
11:43:09:341	0.0
11:43:09:404	0.0
11:43:09:466	0.0
11:43:09:529	0.0
11:43:09:591	0.0
11:43:09:654	0.0
11:43:09:716	0.0
11:43:09:779	0.0
11:43:09:841	0.0
11:43:09:904	0.0
11:43:09:966	0.0
11:43:10:029	0.0
11:43:10:091	0.0
11:43:10:154	0.0
11:43:10:216	0.0
11:43:10:279	0.0
11:43:10:341	0.0
11:43:10:404	0.0
11:43:10:466	0.0
11:43:10:529	0.0
11:43:10:591	0.0
11:43:10:654	0.0
11:43:10:716	0.0
11:43:10:779	0.0
11:43:10:841	0.0
11:43:10:904	0.0
11:43:10:966	0.0
11:43:11:029	0.0
11:43:11:091	0.0
11:43:11:154	0.0
11:43:11:216	0.0
11:43:11:279	0.0
11:43:11:341	0.0
11:43:11:404	0.0
11:43:11:466	0.0
11:43:11:529	0.0
11:43:11:591	0.0
11:43:11:654	0.0
11:43:11:716	0.0
11:43:11:779	0.0
11:43:11:841	0.0
11:43:11:904	0.0
11:43:11:966	0.0
11:43:12:029	0.0
11:43:12:091	0.0
11:43:12:154	0.0
11:43:12:216	0.0
11:43:12:279	0.0
11:43:12:341	0.0
11:43:12:404	0.0
11:43:12:466	0.0
11:43:12:529	0.0
11:43:12:591	0.0
11:43:12:654	0.0
11:43:12:716	0.0
11:43:12:779	0.0
11:43:12:841	0.0
11:43:12:904	0.0
11:43:12:966	0.0
11:43:13:029	0.0
11:43:13:091	0.0
11:43:13:154	0.0
11:43:13:216	0.0
11:43:13:279	0.0
11:43:13:341	0.0
11:43:13:404	0.0
11:43:13:466	0.0
11:43:13:529	0.0
11:43:13:591	0.0
11:43:13:654	0.0
11:43:13:716	0.0
11:43:13:779	0.0
11:43:13:841	0.0
11:43:13:904	0.0
11:43:13:966	0.0
11:43:14:029	0.0
11:43:14:091	0.0
11:43:14:154	0.0
11:43:14:216	0.0
11:43:14:279	0.0
11:43:14:341	0.0
11:43:14:404	0.0
11:43:14:466	0.0
11:43:14:529	0.0
11:43:14:591	0.0
11:43:14:654	0.0
11:43:14:716	0.0
11:43:14:779	0.0
11:43:14:841	0.0
11:43:14:904	0.0
11:43:14:966	0.0
11:43:15:029	0.0
11:43:15:091	0.0
11:43:15:154	0.0
11:43:15:216	0.0
11:43:15:279	0.0
11:43:15:341	0.0
11:43:15:404	0.0
11:43:15:466	0.0
11:43:15:529	0.0
11:43:15:591	0.0
11:43:15:654	0.0
11:43:15:716	0.0
11:43:15:779	0.0
11:43:15:841	0.0
11:43:15:904	0.0
11:43:15:966	0.0
11:43:16:029	0.0
11:43:16:091	0.0
11:43:16:154	0.0
11:43:16:216	0.0
11:43:16:279	0.0
11:43:16:341	0.0
11:43:16:404	0.0
11:43:16:466	0.0
11:43:16:529	0.0
11:43:16:591	0.0
11:43:16:654	0.0
11:43:16:716	0.0
11:43:16:779	0.0
11:43:16:841	0.0
11:43:16:904	0.0
11:43:16:966	0.0
11:43:17:029	0.0
11:43:17:091	0.0
11:43:17:154	0.0
11:43:17:216	0.0
11:43:17:279	0.0
11:43:17:341	0.0
11:43:17:404	0.0
11:43:17:466	0.0
11:43:17:529	0.0
11:43:17:591	0.0
11:43:17:654	0.0
11:43:17:716	0.0
11:43:17:779	0.0
11:43:17:841	0.0
11:43:17:904	0.0
11:43:17:966	0.0
11:43:18:029	0.0
11:43:18:091	0.0
11:43:18:154	0.0
11:43:18:216	0.0
11:43:18:279	0.0
11:43:18:341	0.0
11:43:18:404	0.0
11:43:18:466	0.0
11:43:18:529	0.0
11:43:18:591	0.0
11:43:18:654	0.0
11:43:18:716	0.0
11:43:18:779	0.0
11:43:18:841	0.0
11:43:18:904	0.0
11:43:18:966	0.0
11:43:19:029	0.0
11:43:19:091	0.0
11:43:19:154	0.0
11:43:19:216	0.0
11:43:19:279	0.0
11:43:19:341	0.0
11:43:19:404	0.0
11:43:19:466	0.0
11:43:19:529	0.0
11:43:19:591	0.0
11:43:19:654	0.0
11:43:19:716	0.0
11:43:19:779	0.0
11:43:19:841	0.0
11:43:19:904	0.0
11:43:19:966	0.0
11:43:20:029	0.0
11:43:20:091	0.0
11:43:20:154	0.0
11:43:20:216	0.0
11:43:20:279	0.0
11:43:20:341	0.0
11:43:20:404	0.0
11:43:20:466	0.0
11:43:20:529	0.0
11:43:20:591	0.0
11:43:20:654	0.0
11:43:20:716	0.0
11:43:20:779	0.0
11:43:20:841	0.0
11:43:20:904	0.0
11:43:20:966	0.0
11:43:21:029	0.0
11:43:21:091	0.0
11:43:21:154	0.0
11:43:21:216	0.0
11:43:21:279	0.0
11:43:21:341	0.0
11:43:21:404	0.0
11:43:21:466	0.0
11:43:21:529	0.0
11:43:21:591	0.0
11:43:21:654	0.0
11:43:21:716	0.0
11:43:21:779	0.0
11:43:21:841	0.0
11:43:21:904	0.0
11:43:21:966	0.0
11:43:22:029	0.0
11:43:22:091	0.0
11:43:22:154	0.0
11:43:22:216	0.0
11:43:22:279	0.0
11:43:22:341	0.0
11:43:22:404	0.0
11:43:22:466	0.0
11:43:22:529	0.0
11:43:22:591	0.0
11:43:22:654	0.0
11:43:22:716	0.0
11:43:22:779	0.0
11:43:22:841	0.0
11:43:22:904	0.0
11:43:22:966	0.0
11:43:23:029	0.0
11:43:23:091	0.0
11:43:23:154	0.0
11:43:23:216	0.0
11:43:23:279	0.0
11:43:23:341	0.0
11:43:23:404	0.0
11:43:23:466	0.0
11:43:23:529	0.0
11:43:23:591	0.0
11:43:23:654	0.0
11:43:23:716	0.0
11:43:23:779	0.0
11:43:23:841	0.0
11:43:23:904	0.0
11:43:23:966	0.0
11:43:24:029	0.0
11:43:24:091	0.0
11:43:24:154	0.0
11:43:24:216	0.0
11:43:24:279	0.0
11:43:24:341	0.0
11:43:24:404	0.0
11:43:24:466	0.0
11:43:24:529	0.0
11:43:24:591	0.0
11:43:24:654	0.0
11:43:24:716	0.0
11:43:24:779	0.0
11:43:24:841	0.0
11:43:24:904	0.0
11:43:24:966	0.0
11:43:25:029	0.0
11:43:25:091	0.0
11:43:25:154	0.0
11:43:25:216	0.0
11:43:25:279	0.0
11:43:25:341	0.0
11:43:25:404	0.0
11:43:25:466	0.0
11:43:25:529	0.0
11:43:25:591	0.0
11:43:25:654	0.0
11:43:25:716	0.0
11:43:25:779	0.0
11:43:25:841	0.0
11:43:25:904	0.0
11:43:25:966	0.0
11:43:26:029	0.0
11:43:26:091	0.0
11:43:26:154	0.0
11:43:26:216	0.0
11:43:26:279	0.0
11:43:26:341	0.0
11:43:26:404	0.0
11:43:26:466	0.0
11:43:26:529	0.0
11:43:26:591	0.0
11:43:26:654	0.0
11:43:26:716	0.0
11:43:26:779	0.0
11:43:26:841	0.0
11:43:26:904	0.0
11:43:26:966	0.0
11:43:27:029	0.0
11:43:27:091	0.0
11:43:27:154	0.0
11:43:27:216	0.0
11:43:27:279	0.0
11:43:27:341	0.0
11:43:27:404	0.0
11:43:27:466	0.0
11:43:27:529	0.0
11:43:27:591	0.0
11:43:27:654	0.0
11:43:27:716	0.0
11:43:27:779	0.0
11:43:27:841	0.0
11:43:27:904	0.0
11:43:27:966	0.0
11:43:28:029	0.0
11:43:28:091	0.0
11:43:28:154	0.0
11:43:28:216	0.0
11:43:28:279	0.0
11:43:28:341	0.0
11:43:28:404	0.0
11:43:28:466	0.0
11:43:28:529	0.0
11:43:28:591	0.0
11:43:28:654	0.0
11:43:28:716	0.0
11:43:28:779	0.0
11:43:28:841	0.0
11:43:28:904	0.0
11:43:28:966	0.0
11:43:29:029	0.0
11:43:29:091	0.0
11:43:29:154	0.0
11:43:29:216	0.0
11:43:29:279	0.0
11:43:29:341	0.0
11:43:29:404	0.0
11:43:29:466	0.0
11:43:29:529	0.0
11:43:29:591	0.0
11:43:29:654	0.0
11:43:29:716	0.0
11:43:29:779	0.0
11:43:29:841	0.0
11:43:29:904	0.0
11:43:29:966	0.0
11:43:30:029	0.0
11:43:30:091	0.0
11:43:30:154	0.0
11:43:30:216	0.0
11:43:30:279	0.0
11:43:30:341	0.0
11:43:30:404	0.0
11:43:30:466	0.0
11:43:30:529	0.0
11:43:30:591	0.0
11:43:30:654	0.0
11:43:30:716	0.0
11:43:30:779	0.0
11:43:30:841	0.0
11:43:30:904	0.0
11:43:30:966	0.0
11:43:31:029	0.0
11:43:31:091	0.0
11:43:31:154	0.0
11:43:31:216	0.0
11:43:31:279	0.0
11:43:31:341	0.0
11:43:31:404	0.0
11:43:31:466	0.0
11:43:31:529	0.0
11:43:31:591	0.0
11:43:31:654	0.0
11:43:31:716	0.0
11:43:31:779	0.0
11:43:31:841	0.0
11:43:31:904	0.0
11:43:31:966	0.0
11:43:32:029	0.0
11:43:32:091	0.0
11:43:32:154	0.0
11:43:32:216	0.0
11:43:32:279	0.0
11:43:32:341	0.0
11:43:32:404	0.0
11:43:32:466	0.0
11:43:32:529	0.0
11:43:32:591	0.0
11:43:32:654	0.0
11:43:32:716	0.0
11:43:32:779	0.0
11:43:32:841	0.0
11:43:32:904	0.0
11:43:32:966	0.0
11:43:33:029	0.0
11:43:33:091	0.0
11:43:33:154	0.0
11:43:33:216	0.0
11:43:33:279	0.0
11:43:33:341	0.0
11:43:33:404	0.0
11:43:33:466	0.0
11:43:33:529	0.0
11:43:33:591	0.0
11:43:33:654	0.0
11:43:33:716	0.0
11:43:33:779	0.0
11:43:33:841	0.0
11:43:33:904	0.0
11:43:33:966	0.0
11:43:34:029	0.0
11:43:34:091	0.0
11:43:34:154	0.0
11:43:34:216	0.0
11:43:34:279	0.0
11:43:34:341	0.0
11:43:34:404	0.0
11:43:34:466	0.0
11:43:34:529	0.0
11:43:34:591	0.0
11:43:34:654	0.0
11:43:34:716	0.0
11:43:34:779	0.0
11:43:34:841	0.0
11:43:34:904	0.0
11:43:34:966	0.0
11:43:35:029	0.0
11:43:35:091	0.0
11:43:35:154	0.0
11:43:35:216	0.0
11:43:35:279	0.0
11:43:35:341	0.0
11:43:35:404	0.0
11:43:35:466	0.0
11:43:35:529	0.0
11:43:35:591	0.0
11:43:35:654	0.0
11:43:35:716	0.0
11:43:35:779	0.0
11:43:35:841	0.0
11:43:35:904	0.0
11:43:35:966	0.0
11:43:36:029	0.0
11:43:36:091	0.0
11:43:36:154	0.0
11:43:36:216	0.0
11:43:36:279	0.0
11:43:36:341	0.0
11:43:36:404	0.0
11:43:36:466	0.0
11:43:36:529	0.0
11:43:36:591	0.0
11:43:36:654	0.0
11:43:36:716	0.0
11:43:36:779	0.0
11:43:36:841	0.0
11:43:36:904	0.0
11:43:36:966	0.0
11:43:37:029	0.0
11:43:37:091	0.0
11:43:37:154	0.0
11:43:37:216	0.0
11:43:37:279	0.0
11:43:37:341	0.0
11:43:37:404	0.0
11:43:37:466	0.0
11:43:37:529	0.0
11:43:37:591	0.0
11:43:37:654	0.0
11:43:37:716	0.0
11:43:37:779	0.0
11:43:37:841	0.0
11:43:37:904	0.0
11:43:37:966	0.0
11:43:38:029	0.0
11:43:38:091	0.0
11:43:38:154	0.0
11:43:38:216	0.0
11:43:38:279	0.0
11:43:38:341	0.0
11:43:38:404	0.0
11:43:38:466	0.0
11:43:38:529	0.0
11:43:38:591	0.0
11:43:38:654	0.0
11:43:38:716	0.0
11:43:38:779	0.0
11:43:38:841	0.0
11:43:38:904	0.0
11:43:38:966	0.0
11:43:39:029	0.0
11:43:39:091	0.0
11:43:39:154	0.0
11:43:39:216	0.0
11:43:39:279	0.0
11:43:39:341	0.0
11:43:39:404	0.0
11:43:39:466	0.0
11:43:39:529	0.0
11:43:39:591	0.0
11:43:39:654	0.0
11:43:39:716	0.0
11:43:39:779	0.0
11:43:39:841	0.0
11:43:39:904	0.0
11:43:39:966	0.0
11:43:40:029	0.0
11:43:40:091	0.0
11:43:40:154	0.0
11:43:40:216	0.0
11:43:40:279	0.0
11:43:40:341	0.0
11:43:40:404	0.0
11:43:40:466	0.0
11:43:40:529	0.0
11:43:40:591	0.0
11:43:40:654	0.0
11:43:40:716	0.0
11:43:40:779	0.0
11:43:40:841	0.0
11:43:40:904	0.0
11:43:40:966	0.0
11:43:41:029	0.0
11:43:41:091	0.0
11:43:41:154	0.0
11:43:41:216	0.0
11:43:41:279	0.0
11:43:41:341	0.0
11:43:41:404	0.0
11:43:41:466	0.0
11:43:41:529	0.0
11:43:41:591	0.0
11:43:41:654	0.0
11:43:41:716	0.0
11:43:41:779	0.0
11:43:41:841	0.0
11:43:41:904	0.0
11:43:41:966	0.0
11:43:42:029	0.0
11:43:42:091	0.0
11:43:42:154	0.0
11:43:42:216	0.0
11:43:42:279	0.0
11:43:42:341	0.0
11:43:42:404	0.0
11:43:42:466	0.0
11:43:42:529	0.0
11:43:42:591	0.0
11:43:42:654	0.0
11:43:42:716	0.0
11:43:42:779	0.0
11:43:42:841	0.0
11:43:42:904	0.0
11:43:42:966	0.0
11:43:43:029	0.0
11:43:43:091	0.0
11:43:43:154	0.0
11:43:43:216	0.0
11:43:43:279	0.0
11:43:43:341	0.0
11:43:43:404	0.0
11:43:43:466	0.0
11:43:43:529	0.0
11:43:43:591	0.0
11:43:43:654	0.0
11:43:43:716	0.0
11:43:43:779	0.0
11:43:43:841	0.0
11:43:43:904	0.0
11:43:43:966	0.0
11:43:44:029	0.0
11:43:44:091	0.0
11:43:44:154	0.0
11:43:44:216	0.0
